image_ID,roll,pitch,yaw
facealign_frame_BAB53.jpg,-7.380491256713867,0.3342309296131134,-42.84798812866211
facealign_frame_BAB54.jpg,7.893157958984375,-16.784374237060547,7.701967716217041
facealign_frame_BAB55.jpg,16.854290008544922,-3.6490259170532227,7.07771110534668
facealign_frame_BAB56.jpg,14.199995994567871,-8.9677152633667,2.7703375816345215
facealign_frame_BAB57.jpg,12.087169647216797,-8.960736274719238,-0.7380831837654114
facealign_frame_BAB58.jpg,2.755075216293335,-13.435708999633789,-9.466329574584961
facealign_frame_BAB59.jpg,2.3092458248138428,-4.599863529205322,-5.476900100708008
facealign_frame_BAB6.jpg,11.562447547912598,-9.629768371582031,-0.6237035393714905
facealign_frame_BAB60.jpg,8.66719913482666,-8.392281532287598,-4.755667686462402
facealign_frame_BAB61.jpg,10.41949462890625,-13.085328102111816,-4.3349223136901855
facealign_frame_BAB62.jpg,7.001404285430908,-10.866349220275879,15.379993438720703
facealign_frame_BAB63.jpg,10.219691276550293,-13.2794771194458,1.3115062713623047
facealign_frame_BAB64.jpg,9.481752395629883,-12.67822265625,-0.48095449805259705
facealign_frame_BAB65.jpg,6.461556434631348,-12.04549789428711,14.240638732910156
facealign_frame_BAB66.jpg,2.5618138313293457,-7.7302985191345215,4.744543075561523
facealign_frame_BAB67.jpg,10.553361892700195,-13.813786506652832,6.733351230621338
facealign_frame_BAB68.jpg,6.3523359298706055,-7.480047225952148,2.644843101501465
facealign_frame_BAB69.jpg,9.937765121459961,-9.040249824523926,4.542997360229492
facealign_frame_BAB7.jpg,6.444909572601318,-16.85985565185547,7.071983814239502
facealign_frame_BAB70.jpg,9.608607292175293,-8.181312561035156,7.377153396606445
facealign_frame_BAB71.jpg,1.7278317213058472,-4.963082790374756,7.810451030731201
facealign_frame_BAB72.jpg,9.165855407714844,-8.176080703735352,8.048823356628418
facealign_frame_BAB73.jpg,5.061913013458252,-15.010002136230469,9.543815612792969
facealign_frame_BAB74.jpg,0.7519708275794983,-12.625829696655273,6.2483601570129395
facealign_frame_BAB75.jpg,1.9243605136871338,-6.25264835357666,-2.4070637226104736
facealign_frame_BAB76.jpg,5.215790271759033,-9.923690795898438,6.058584213256836
facealign_frame_BAB77.jpg,4.577640533447266,0.8198128938674927,-2.408783435821533
facealign_frame_BAB78.jpg,12.734561920166016,-12.073214530944824,-4.485869884490967
facealign_frame_BAB79.jpg,13.579080581665039,-8.029459953308105,-6.787509441375732
facealign_frame_BAB8.jpg,3.413311004638672,-19.60086441040039,4.036221027374268
facealign_frame_BAB80.jpg,4.743804931640625,-10.387252807617188,-3.7007901668548584
facealign_frame_BAB81.jpg,9.652170181274414,-10.841959953308105,-4.733804225921631
facealign_frame_BAB82.jpg,5.1530375480651855,-16.107282638549805,6.313256740570068
facealign_frame_BAB83.jpg,13.842362403869629,-10.664373397827148,-0.38561272621154785
facealign_frame_BAB84.jpg,8.24052906036377,-13.576309204101562,-2.126526117324829
facealign_frame_BAB85.jpg,5.81746244430542,-17.155773162841797,3.2670040130615234
facealign_frame_BAB86.jpg,7.469715118408203,-14.678365707397461,7.174230575561523
facealign_frame_BAB87.jpg,8.367044448852539,-13.916159629821777,5.3353495597839355
facealign_frame_BAB88.jpg,4.6671857833862305,-10.561158180236816,7.96273946762085
facealign_frame_BAB89.jpg,6.860456466674805,-13.887683868408203,3.954277515411377
facealign_frame_BAB9.jpg,6.599977493286133,-7.49593448638916,0.05516315996646881
facealign_frame_BAB90.jpg,7.856466770172119,-15.907774925231934,3.8587114810943604
facealign_frame_BAB91.jpg,9.16940975189209,-14.170880317687988,6.6259613037109375
facealign_frame_BAB92.jpg,3.8453292846679688,-12.983793258666992,8.678714752197266
facealign_frame_BAB93.jpg,11.286418914794922,-12.94215202331543,5.994862079620361
facealign_frame_BAB94.jpg,7.474143981933594,-18.86465072631836,7.051213264465332
facealign_frame_BAB95.jpg,10.445252418518066,-18.201467514038086,2.4547441005706787
facealign_frame_BAB96.jpg,6.241696357727051,-18.559711456298828,3.8353660106658936
facealign_frame_BAB97.jpg,2.553786039352417,-16.028451919555664,-0.48287370800971985
facealign_frame_BAB98.jpg,4.75449800491333,-16.579362869262695,4.479642391204834
facealign_frame_BAB99.jpg,11.794486045837402,-14.686361312866211,-5.478384494781494
